DlyCalDt,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx
2018-06-18,-0.000751,-0.000795,0.001286,0.001138,-0.002126,2773.75
2018-06-19,-0.004079,-0.004237,-0.002744,-0.003030,-0.004023,2762.59
2018-06-20,0.002734,0.002721,0.005565,0.005431,0.001712,2767.32
2018-06-21,-0.006898,-0.006976,-0.008063,-0.008264,-0.006346,2749.76
2018-06-22,0.002282,0.002165,0.004064,0.003879,0.001862,2754.88
2018-06-25,-0.014414,-0.014431,-0.012069,-0.012251,-0.013725,2717.07
2018-06-26,0.002922,0.002860,0.004465,0.004362,0.002205,2723.06
2018-06-27,-0.009748,-0.009766,-0.010979,-0.011015,-0.008604,2699.63
2018-06-28,0.005631,0.005384,0.001462,0.001167,0.006179,2716.31
2018-06-29,0.001584,0.001526,0.002636,0.002581,0.000758,2718.37
2018-07-02,0.002185,0.002094,0.001214,0.001095,0.003068,2726.71
2018-07-03,-0.002892,-0.002926,0.002948,0.002871,-0.004947,2713.22
2018-07-05,0.008475,0.008310,0.006950,0.006908,0.008621,2736.61
2018-07-06,0.008390,0.008340,0.006434,0.006397,0.008481,2759.82
2018-07-09,0.008401,0.008184,0.006172,0.006143,0.008823,2784.17
2018-07-10,0.002293,0.002276,-0.001916,-0.001934,0.003473,2793.84
2018-07-11,-0.007407,-0.007410,-0.007179,-0.007215,-0.007094,2774.02
2018-07-12,0.008241,0.008151,0.004440,0.004302,0.008749,2798.29
2018-07-13,0.000713,0.000701,-0.000529,-0.000618,0.001079,2801.31
2018-07-16,-0.001830,-0.001871,-0.005021,-0.005054,-0.001028,2798.43
2018-07-17,0.003883,0.003870,0.002749,0.002714,0.003974,2809.55
2018-07-18,0.002471,0.002470,0.001537,0.001526,0.002161,2815.62
2018-07-19,-0.002465,-0.002537,0.000942,0.000899,-0.003953,2804.49
2018-07-20,-0.001024,-0.001056,-0.000693,-0.000738,-0.000948,2801.83
2018-07-23,0.001025,0.001017,-0.000604,-0.000650,0.001838,2806.98
2018-07-24,0.001977,0.001941,-0.004343,-0.004360,0.004781,2820.40
2018-07-25,0.008264,0.008228,0.003493,0.003483,0.009102,2846.07
2018-07-26,-0.001558,-0.001562,0.001621,0.001602,-0.003032,2837.44
2018-07-27,-0.007646,-0.007676,-0.010766,-0.010826,-0.006562,2818.82
2018-07-30,-0.005580,-0.005689,-0.004365,-0.004434,-0.005754,2802.60
2018-07-31,0.005536,0.005479,0.005500,0.005454,0.004885,2816.29
2018-08-01,-0.001296,-0.001343,-0.001793,-0.001902,-0.001040,2813.36
2018-08-02,0.005511,0.005378,0.002312,0.002224,0.004926,2827.22
2018-08-03,0.003274,0.003117,-0.000883,-0.001000,0.004644,2840.35
2018-08-06,0.003857,0.003764,0.002659,0.002572,0.003538,2850.40
2018-08-07,0.002255,0.002236,0.001724,0.001693,0.002824,2858.45
2018-08-08,-0.000270,-0.000293,-0.000608,-0.000631,-0.000262,2857.70
2018-08-09,-0.000291,-0.000507,0.001989,0.001902,-0.001442,2853.58
2018-08-10,-0.006335,-0.006561,-0.005299,-0.005408,-0.007114,2833.28
2018-08-13,-0.004685,-0.004703,-0.006389,-0.006428,-0.004006,2821.93
2018-08-14,0.006617,0.006497,0.004415,0.004217,0.006389,2839.96
2018-08-15,-0.009080,-0.009213,-0.012479,-0.012528,-0.007602,2818.37
2018-08-16,0.008016,0.007793,0.007086,0.006980,0.007919,2840.69
2018-08-17,0.003866,0.003794,0.003823,0.003761,0.003323,2850.13
2018-08-20,0.002833,0.002781,0.003842,0.003771,0.002428,2857.05
2018-08-21,0.003128,0.003091,0.006213,0.006164,0.002069,2862.96
2018-08-22,0.000730,0.000708,0.003802,0.003768,-0.000398,2861.82
2018-08-23,-0.002437,-0.002490,-0.003339,-0.003427,-0.001691,2856.98
2018-08-24,0.006245,0.006232,0.005713,0.005679,0.006199,2874.69
2018-08-27,0.007157,0.007081,0.003943,0.003801,0.007670,2896.74
2018-08-28,0.000006,-0.000374,0.000581,0.000481,0.000269,2897.52
2018-08-29,0.005183,0.005120,0.004793,0.004778,0.005701,2914.04
2018-08-30,-0.004428,-0.004595,-0.003806,-0.003956,-0.004430,2901.13
2018-08-31,0.000301,0.000199,0.003133,0.003069,0.000134,2901.52
2018-09-04,-0.002248,-0.002348,-0.003329,-0.003422,-0.001654,2896.72
2018-09-05,-0.003502,-0.003517,-0.004134,-0.004162,-0.002803,2888.60
2018-09-06,-0.003967,-0.004193,-0.005167,-0.005320,-0.003652,2878.05
2018-09-07,-0.002371,-0.002439,-0.002277,-0.002315,-0.002213,2871.68
2018-09-10,0.002274,0.002272,0.000687,0.000678,0.001898,2877.13
2018-09-11,0.003230,0.003183,0.000291,0.000265,0.003740,2887.89
2018-09-12,0.000829,0.000813,0.001208,0.001191,0.000357,2888.92
2018-09-13,0.004324,0.004057,0.001104,0.000723,0.005282,2904.18
2018-09-14,0.000904,0.000788,-0.000275,-0.000441,0.000275,2904.98
2018-09-17,-0.005975,-0.005996,-0.004701,-0.004797,-0.005570,2888.80
2018-09-18,0.005494,0.005445,0.004610,0.004557,0.005369,2904.31
2018-09-19,0.000524,0.000511,0.000787,0.000740,0.001253,2907.95
2018-09-20,0.007850,0.007812,0.009133,0.009049,0.007841,2930.75
2018-09-21,-0.001043,-0.001122,-0.000793,-0.000884,-0.000369,2929.67
2018-09-24,-0.003703,-0.003755,-0.002287,-0.002475,-0.003516,2919.37
2018-09-25,-0.000509,-0.000572,0.000698,0.000573,-0.001305,2915.56
2018-09-26,-0.004024,-0.004162,-0.004507,-0.004655,-0.003289,2905.97
2018-09-27,0.002401,0.002160,0.000414,0.000161,0.002763,2914.00
2018-09-28,0.000090,0.000004,0.000967,0.000897,-0.000007,2913.98
2018-10-01,0.001786,0.001719,-0.003124,-0.003236,0.003641,2924.59
2018-10-02,-0.002262,-0.002290,-0.005132,-0.005157,-0.000397,2923.43
2018-10-03,0.001625,0.001621,0.005896,0.005883,0.000712,2925.51
2018-10-04,-0.009310,-0.009476,-0.011729,-0.011764,-0.008169,2901.61
2018-10-05,-0.006058,-0.006083,-0.006687,-0.006723,-0.005528,2885.57
2018-10-08,-0.001348,-0.001348,-0.002797,-0.002797,-0.000395,2884.43
2018-10-09,-0.001788,-0.002006,-0.003637,-0.003663,-0.001418,2880.34
2018-10-10,-0.031351,-0.031361,-0.023287,-0.023324,-0.032864,2785.68
2018-10-11,-0.018802,-0.018814,-0.012620,-0.012676,-0.020573,2728.37
2018-10-12,0.012278,0.012191,0.005784,0.005632,0.014206,2767.13
2018-10-15,-0.003655,-0.003682,0.001522,0.001496,-0.005905,2750.79
2018-10-16,0.021470,0.021448,0.017397,0.017348,0.021496,2809.92
2018-10-17,-0.001386,-0.001413,-0.002447,-0.002473,-0.000253,2809.21
2018-10-18,-0.014622,-0.014689,-0.011990,-0.012048,-0.014392,2768.78
2018-10-19,-0.001816,-0.001838,-0.005267,-0.005279,-0.000361,2767.78
2018-10-22,-0.003901,-0.003924,-0.004279,-0.004324,-0.004300,2755.88
2018-10-23,-0.005977,-0.006017,-0.007581,-0.007635,-0.005512,2740.69
2018-10-24,-0.030628,-0.030662,-0.025779,-0.025791,-0.030864,2656.10
2018-10-25,0.017448,0.017444,0.011385,0.011372,0.018625,2705.57
2018-10-26,-0.015512,-0.015546,-0.008988,-0.009046,-0.017327,2658.69
2018-10-29,-0.006987,-0.006997,-0.006826,-0.006846,-0.006560,2641.25
2018-10-30,0.015604,0.015468,0.010758,0.010674,0.015667,2682.63
2018-10-31,0.010455,0.010410,0.007990,0.007937,0.010851,2711.74
2018-11-01,0.013011,0.012911,0.019172,0.019038,0.010558,2740.37
2018-11-02,-0.004779,-0.004889,0.000890,0.000787,-0.006317,2723.06
2018-11-05,0.004439,0.004407,0.001604,0.001561,0.005600,2738.31
2018-11-06,0.005704,0.005622,0.003496,0.003428,0.006259,2755.45
2018-11-07,0.019256,0.019221,0.011239,0.011198,0.021209,2813.89
2018-11-08,-0.002936,-0.003342,-0.003128,-0.003287,-0.002509,2806.83
2018-11-09,-0.009721,-0.009848,-0.012454,-0.012559,-0.009199,2781.01
2018-11-12,-0.018878,-0.018878,-0.016052,-0.016052,-0.019701,2726.22
2018-11-13,-0.001188,-0.001221,-0.002112,-0.002170,-0.001482,2722.18
2018-11-14,-0.006557,-0.006793,-0.006122,-0.006329,-0.007567,2701.58
2018-11-15,0.010788,0.010543,0.007877,0.007749,0.010594,2730.20
2018-11-16,0.002082,0.002012,0.000331,0.000269,0.002223,2736.27
2018-11-19,-0.016575,-0.016623,-0.012787,-0.012867,-0.016643,2690.73
2018-11-20,-0.017946,-0.018013,-0.015913,-0.015968,-0.018151,2641.89
2018-11-21,0.006220,0.006147,0.011582,0.011449,0.003043,2649.93
2018-11-23,-0.005560,-0.005609,-0.001102,-0.001139,-0.006555,2632.56
2018-11-26,0.014598,0.014515,0.005388,0.005352,0.015532,2673.45
2018-11-27,0.000513,0.000421,-0.005077,-0.005122,0.003262,2682.17
2018-11-28,0.022306,0.022257,0.016199,0.016186,0.022974,2743.79
2018-11-29,-0.001759,-0.001979,-0.000152,-0.000318,-0.002198,2737.76
2018-11-30,0.006818,0.006664,0.001430,0.001327,0.008185,2760.17
2018-12-03,0.011443,0.011394,0.009799,0.009694,0.010941,2790.37
2018-12-04,-0.031761,-0.031804,-0.026499,-0.026537,-0.032365,2700.06
2018-12-06,-0.001887,-0.002162,-0.006480,-0.006642,-0.001522,2695.95
2018-12-07,-0.021063,-0.021185,-0.011637,-0.011693,-0.023320,2633.08
2018-12-10,-0.000255,-0.000295,-0.006784,-0.006822,0.001762,2637.72
2018-12-11,-0.000717,-0.000756,-0.002553,-0.002582,-0.000356,2636.78
2018-12-12,0.006327,0.006264,0.006999,0.006825,0.005420,2651.07
2018-12-13,-0.002157,-0.002384,-0.009008,-0.009332,-0.000200,2650.54
2018-12-14,-0.017100,-0.017207,-0.013125,-0.013276,-0.019087,2599.95
2018-12-17,-0.020886,-0.021052,-0.020700,-0.020803,-0.020773,2545.94
2018-12-18,-0.000164,-0.000352,-0.004835,-0.005204,0.000086,2546.16
2018-12-19,-0.014833,-0.014922,-0.013426,-0.013537,-0.015396,2506.96
2018-12-20,-0.015372,-0.015414,-0.017901,-0.018198,-0.015772,2467.42
2018-12-21,-0.020591,-0.020689,-0.018780,-0.018990,-0.020588,2416.62
2018-12-24,-0.024166,-0.024389,-0.014143,-0.014602,-0.027112,2351.10
2018-12-26,0.046860,0.046837,0.030945,0.030820,0.049594,2467.70
2018-12-27,0.006822,0.006717,0.000606,0.000381,0.008563,2488.83
2018-12-28,0.000154,-0.000126,0.009300,0.008600,-0.001242,2485.74
2018-12-31,0.008318,0.008101,0.006218,0.006140,0.008492,2506.85
2019-01-02,0.001796,0.001791,0.017126,0.017105,0.001268,2510.03
2019-01-03,-0.021043,-0.021229,-0.009454,-0.009493,-0.024757,2447.89
2019-01-04,0.033410,0.033409,0.030804,0.030780,0.034336,2531.94
2019-01-07,0.009202,0.009196,0.016144,0.016133,0.007010,2549.69
2019-01-08,0.010269,0.010248,0.010358,0.010339,0.009695,2574.41
2019-01-09,0.006199,0.005958,0.010306,0.010264,0.004098,2584.96
2019-01-10,0.004474,0.004468,0.002611,0.002573,0.004518,2596.64
2019-01-11,-0.000152,-0.000163,0.001293,0.001246,-0.000146,2596.26
2019-01-14,-0.005465,-0.005554,-0.005852,-0.005991,-0.005258,2582.61
2019-01-15,0.009839,0.009811,0.006546,0.006491,0.010722,2610.30
2019-01-16,0.003177,0.003157,0.004831,0.004808,0.002222,2616.10
2019-01-17,0.007082,0.007014,0.005101,0.005049,0.007591,2635.96
2019-01-18,0.012032,0.012011,0.008534,0.008518,0.013183,2670.71
2019-01-22,-0.014150,-0.014182,-0.013514,-0.013570,-0.014157,2632.90
2019-01-23,0.001313,0.001270,-0.000571,-0.000626,0.002203,2638.70
2019-01-24,0.002789,0.002762,0.005460,0.005439,0.001376,2642.33
2019-01-25,0.009553,0.009520,0.010818,0.010780,0.008489,2664.76
2019-01-28,-0.006493,-0.006493,-0.003899,-0.003906,-0.007847,2643.85
2019-01-29,-0.000918,-0.000929,0.000164,0.000143,-0.001456,2640.00
2019-01-30,0.014357,0.014215,0.009789,0.009713,0.015549,2681.05
2019-01-31,0.008467,0.008278,0.007008,0.006938,0.008597,2704.10
2019-02-01,0.001418,0.001277,0.002960,0.002824,0.000899,2706.53
2019-02-04,0.006692,0.006647,0.007317,0.007261,0.006776,2724.87
2019-02-05,0.004392,0.004375,0.002633,0.002602,0.004708,2737.70
2019-02-06,-0.002529,-0.002605,-0.001374,-0.001427,-0.002224,2731.61
2019-02-07,-0.008815,-0.008945,-0.009004,-0.009092,-0.009357,2706.05
2019-02-08,0.000651,0.000387,-0.001107,-0.001212,0.000676,2707.88
2019-02-11,0.001262,0.001241,0.003731,0.003704,0.000709,2709.80
2019-02-12,0.012367,0.012314,0.010086,0.010024,0.012890,2744.73
2019-02-13,0.002782,0.002721,0.003827,0.003776,0.003024,2753.03
2019-02-14,-0.001423,-0.001761,0.000674,0.000393,-0.002652,2745.73
2019-02-15,0.010835,0.010763,0.009520,0.009451,0.010879,2775.60
2019-02-19,0.002351,0.002292,0.005022,0.004951,0.001499,2779.76
2019-02-20,0.002105,0.001968,0.001534,0.001444,0.001777,2784.70
2019-02-21,-0.003534,-0.003604,-0.001722,-0.001781,-0.003526,2774.88
2019-02-22,0.006367,0.006318,0.007815,0.007776,0.006411,2792.67
2019-02-25,0.001355,0.001261,0.002548,0.002533,0.001232,2796.11
2019-02-26,-0.001496,-0.001519,-0.002209,-0.002228,-0.000790,2793.90
2019-02-27,0.000503,0.000365,0.000165,0.000076,-0.000544,2792.38
2019-02-28,-0.002832,-0.003064,-0.003329,-0.003450,-0.002826,2784.49
2019-03-01,0.006074,0.005965,0.005596,0.005466,0.006895,2803.69
2019-03-04,-0.004235,-0.004264,-0.002059,-0.002097,-0.003881,2792.81
2019-03-05,-0.001320,-0.001347,-0.001251,-0.001273,-0.001132,2789.65
2019-03-06,-0.007768,-0.007803,-0.012423,-0.012443,-0.006524,2771.45
2019-03-07,-0.007494,-0.007681,-0.005773,-0.005884,-0.008126,2748.93
2019-03-08,-0.001900,-0.001999,-0.002342,-0.002463,-0.002132,2743.07
2019-03-11,0.014348,0.014321,0.013281,0.013230,0.014666,2783.30
2019-03-12,0.002743,0.002709,0.002639,0.002589,0.002953,2791.52
2019-03-13,0.006419,0.006357,0.004495,0.004448,0.006950,2810.92
2019-03-14,-0.000989,-0.001326,-0.001548,-0.001928,-0.000868,2808.48
2019-03-15,0.004549,0.004452,0.003170,0.003049,0.004985,2822.48
2019-03-18,0.004449,0.004420,0.006075,0.005930,0.003706,2832.94
2019-03-19,-0.000676,-0.000723,-0.001410,-0.001522,-0.000131,2832.57
2019-03-20,-0.003146,-0.003266,-0.002614,-0.002785,-0.002944,2824.23
2019-03-21,0.010294,0.010214,0.005282,0.005127,0.010852,2854.88
2019-03-22,-0.020352,-0.020404,-0.022043,-0.022070,-0.018975,2800.71
2019-03-25,-0.000328,-0.000413,-0.000245,-0.000300,-0.000839,2798.36
2019-03-26,0.007719,0.007711,0.006267,0.006223,0.007183,2818.46
2019-03-27,-0.004686,-0.004709,-0.002540,-0.002566,-0.004644,2805.37
2019-03-28,0.004111,0.003829,0.003870,0.003583,0.003589,2815.44
2019-03-29,0.006019,0.005974,0.002876,0.002821,0.006734,2834.40
2019-04-01,0.011239,0.011166,0.009780,0.009658,0.011569,2867.19
2019-04-02,-0.000146,-0.000181,-0.000222,-0.000269,0.000017,2867.24
2019-04-03,0.002548,0.002540,0.002333,0.002309,0.002148,2873.40
2019-04-04,0.001939,0.001779,0.002985,0.002939,0.002085,2879.39
2019-04-05,0.005114,0.005107,0.007044,0.007031,0.004636,2892.74
2019-04-08,0.001042,0.001026,0.001010,0.000995,0.001047,2895.77
2019-04-09,-0.006282,-0.006510,-0.006985,-0.007011,-0.006067,2878.20
2019-04-10,0.004781,0.004715,0.006191,0.006139,0.003478,2888.21
2019-04-11,-0.000123,-0.000139,-0.001768,-0.001817,0.000038,2888.32
2019-04-12,0.006427,0.006341,0.002535,0.002389,0.006609,2907.41
2019-04-15,-0.001019,-0.001050,-0.003526,-0.003550,-0.000629,2905.58
2019-04-16,0.000713,0.000698,0.000853,0.000809,0.000509,2907.06
2019-04-17,-0.003057,-0.003127,-0.005654,-0.005707,-0.002274,2900.45
2019-04-18,0.001078,0.001059,-0.000348,-0.000390,0.001579,2905.03
2019-04-22,0.000550,0.000523,-0.001071,-0.001154,0.001012,2907.97
2019-04-23,0.008919,0.008838,0.008481,0.008338,0.008841,2933.68
2019-04-24,-0.002067,-0.002100,-0.001668,-0.001680,-0.002192,2927.25
2019-04-25,-0.001464,-0.001472,-0.005200,-0.005228,-0.000369,2926.17
2019-04-26,0.005368,0.005324,0.005863,0.005817,0.004685,2939.88
2019-04-29,0.001457,0.001375,0.003016,0.002946,0.001072,2943.03
2019-04-30,0.000358,0.000297,-0.002453,-0.002528,0.000951,2945.83
2019-05-01,-0.007552,-0.007599,-0.006304,-0.006388,-0.007502,2923.73
2019-05-02,-0.001670,-0.001740,-0.001115,-0.001172,-0.002124,2917.52
2019-05-03,0.010903,0.010811,0.013264,0.013153,0.009638,2945.64
2019-05-06,-0.003819,-0.003978,-0.002032,-0.002160,-0.004471,2932.47
2019-05-07,-0.016138,-0.016162,-0.013079,-0.013145,-0.016512,2884.05
2019-05-08,-0.001604,-0.001647,-0.000962,-0.001000,-0.001605,2879.42
2019-05-09,-0.002762,-0.003037,-0.004986,-0.005092,-0.003021,2870.72
2019-05-10,0.004061,0.003801,0.001979,0.001857,0.003720,2881.40
2019-05-13,-0.024490,-0.024534,-0.022620,-0.022657,-0.024131,2811.87
2019-05-14,0.008972,0.008832,0.009282,0.009072,0.008016,2834.41
2019-05-15,0.005735,0.005598,0.003094,0.003035,0.005839,2850.96
2019-05-16,0.008466,0.008250,0.002113,0.002001,0.008895,2876.32
2019-05-17,-0.006777,-0.006866,-0.009133,-0.009204,-0.005837,2859.53
2019-05-20,-0.006482,-0.006568,-0.005819,-0.005910,-0.006749,2840.23
2019-05-21,0.008936,0.008913,0.008194,0.008147,0.008496,2864.36
2019-05-22,-0.003791,-0.003813,-0.006750,-0.006788,-0.002824,2856.27
2019-05-23,-0.012685,-0.012791,-0.014587,-0.014727,-0.011914,2822.24
2019-05-24,0.002769,0.002660,0.004570,0.004539,0.001354,2826.06
2019-05-28,-0.007504,-0.007522,-0.004871,-0.004896,-0.008376,2802.39
2019-05-29,-0.006890,-0.006911,-0.007024,-0.007040,-0.006912,2783.02
2019-05-30,0.001395,0.001256,-0.000323,-0.000461,0.002098,2788.86
2019-05-31,-0.011731,-0.011892,-0.009849,-0.009961,-0.013195,2752.06
2019-06-03,-0.002132,-0.002208,0.002028,0.001807,-0.002765,2744.45
2019-06-04,0.020888,0.020849,0.016296,0.016258,0.021432,2803.27
2019-06-05,0.006480,0.006393,-0.003716,-0.003743,0.008162,2826.15
2019-06-06,0.005135,0.004927,-0.002659,-0.002743,0.006136,2843.49
2019-06-07,0.009671,0.009587,0.006756,0.006706,0.010498,2873.34
2019-06-10,0.004786,0.004779,0.005864,0.005850,0.004660,2886.73
2019-06-11,-0.000587,-0.000629,-0.000756,-0.000856,-0.000350,2885.72
2019-06-12,-0.001895,-0.001922,-0.001817,-0.001888,-0.002038,2879.84
2019-06-13,0.004882,0.004584,0.007828,0.007433,0.004097,2891.64
2019-06-14,-0.002723,-0.002830,-0.006331,-0.006505,-0.001612,2886.98
2019-06-17,0.001583,0.001301,0.002658,0.002318,0.000932,2889.67
2019-06-18,0.009988,0.009946,0.009913,0.009857,0.009717,2917.75
2019-06-19,0.003742,0.003734,0.003660,0.003623,0.002985,2926.46
2019-06-20,0.008794,0.008724,0.006415,0.006296,0.009472,2954.18
2019-06-21,-0.002480,-0.002603,-0.003684,-0.003804,-0.001259,2950.46
2019-06-24,-0.002898,-0.002940,-0.006011,-0.006304,-0.001732,2945.35
2019-06-25,-0.008983,-0.008992,-0.006024,-0.006213,-0.009496,2917.38
2019-06-26,-0.001030,-0.001050,0.000982,0.000955,-0.001234,2913.78
2019-06-27,0.005851,0.005565,0.009434,0.009081,0.003823,2924.92
2019-06-28,0.006661,0.006603,0.010004,0.009901,0.005757,2941.76
2019-07-01,0.006666,0.006613,0.003592,0.003471,0.007672,2964.33
2019-07-02,0.002012,0.001978,-0.002689,-0.002742,0.002928,2973.01
2019-07-03,0.007696,0.007526,0.005094,0.005046,0.007672,2995.82
2019-07-05,-0.001125,-0.001196,0.001502,0.001488,-0.001806,2990.41
2019-07-08,-0.005365,-0.005378,-0.005379,-0.005395,-0.004835,2975.95
2019-07-09,0.001762,0.001542,0.000305,0.000277,0.001237,2979.63
2019-07-10,0.004054,0.004042,0.003225,0.003180,0.004511,2993.07
2019-07-11,0.001232,0.001219,-0.002149,-0.002214,0.002285,2999.91
2019-07-12,0.004673,0.004596,0.003242,0.003111,0.004620,3013.77
2019-07-15,-0.000159,-0.000165,-0.001609,-0.001632,0.000176,3014.30
2019-07-16,-0.002952,-0.002981,-0.001289,-0.001340,-0.003404,3004.04
2019-07-17,-0.005594,-0.005607,-0.005351,-0.005375,-0.006531,2984.42
2019-07-18,0.003364,0.003290,-0.000484,-0.000529,0.003582,2995.11
2019-07-19,-0.005612,-0.005642,-0.003011,-0.003042,-0.006177,2976.61
2019-07-22,0.002286,0.002264,-0.001336,-0.001386,0.002829,2985.03
2019-07-23,0.006250,0.006233,0.002997,0.002945,0.006847,3005.47
2019-07-24,0.006008,0.005948,0.007624,0.007603,0.004688,3019.56
2019-07-25,-0.006384,-0.006394,-0.008782,-0.008802,-0.005262,3003.67
2019-07-26,0.007304,0.007274,0.005888,0.005837,0.007388,3025.86
2019-07-29,-0.002677,-0.002681,-0.003894,-0.003915,-0.001616,3020.97
2019-07-30,-0.001279,-0.001417,0.005348,0.005272,-0.002579,3013.18
2019-07-31,-0.009979,-0.010018,-0.006988,-0.007021,-0.010886,2980.38
2019-08-01,-0.009219,-0.009341,-0.011820,-0.011944,-0.008999,2953.56
2019-08-02,-0.007805,-0.007903,-0.007407,-0.007490,-0.007283,2932.05
2019-08-05,-0.028423,-0.028492,-0.024731,-0.024778,-0.029778,2844.74
2019-08-06,0.011900,0.011833,0.005916,0.005855,0.013017,2881.77
2019-08-07,0.001289,0.001257,0.000099,0.000056,0.000767,2883.98
2019-08-08,0.018530,0.018294,0.012821,0.012712,0.018762,2938.09
2019-08-09,-0.007192,-0.007324,-0.007476,-0.007579,-0.006617,2918.65
2019-08-12,-0.012019,-0.012148,-0.009434,-0.009475,-0.012184,2883.09
2019-08-13,0.013317,0.013286,0.007568,0.007508,0.014994,2926.32
2019-08-14,-0.027826,-0.028077,-0.024169,-0.024361,-0.029293,2840.60
2019-08-15,0.001777,0.001593,-0.003952,-0.004073,0.002464,2847.60
2019-08-16,0.014891,0.014769,0.015547,0.015479,0.014426,2888.68
2019-08-19,0.010675,0.010601,0.009701,0.009619,0.012106,2923.65
2019-08-20,-0.006749,-0.006811,-0.002874,-0.002925,-0.007915,2900.51
2019-08-21,0.007927,0.007886,0.006829,0.006787,0.008247,2924.43
2019-08-22,-0.001010,-0.001047,-0.002545,-0.002666,-0.000506,2922.95
2019-08-23,-0.024254,-0.024263,-0.020065,-0.020096,-0.025946,2847.11
2019-08-26,0.009977,0.009891,0.006578,0.006562,0.010983,2878.38
2019-08-27,-0.003859,-0.003873,-0.008679,-0.008702,-0.003203,2869.16
2019-08-28,0.006323,0.006298,0.008018,0.008004,0.006545,2887.94
2019-08-29,0.012551,0.012390,0.010907,0.010762,0.012687,2924.58
2019-08-30,0.000647,0.000539,0.001053,0.000974,0.000643,2926.46
2019-09-03,-0.007200,-0.007328,-0.008656,-0.008863,-0.006899,2906.27
2019-09-04,0.010731,0.010667,0.008953,0.008929,0.010842,2937.78
2019-09-05,0.012384,0.012200,0.012068,0.011971,0.013010,2976.00
2019-09-06,0.000270,0.000227,0.000926,0.000871,0.000911,2978.71
2019-09-09,0.000597,0.000530,0.007296,0.007262,-0.000094,2978.43
2019-09-10,0.001209,0.001183,0.009903,0.009873,0.000322,2979.39
2019-09-11,0.008121,0.008077,0.012987,0.012953,0.007230,3000.93
2019-09-12,0.002394,0.002245,0.000011,-0.000245,0.002879,3009.57
2019-09-13,-0.000402,-0.000640,0.001892,0.001653,-0.000724,3007.39
2019-09-16,-0.001251,-0.001313,0.004686,0.004643,-0.003136,2997.96
2019-09-17,0.002169,0.002144,-0.002837,-0.002901,0.002582,3005.70
2019-09-18,-0.000724,-0.000738,-0.004144,-0.004172,0.000343,3006.73
2019-09-19,-0.000145,-0.000195,-0.001899,-0.001980,0.000020,3006.79
2019-09-20,-0.004082,-0.004185,0.000365,0.000199,-0.004896,2992.07
2019-09-23,-0.000094,-0.000116,-0.001491,-0.001636,-0.000097,2991.78
2019-09-24,-0.009181,-0.009393,-0.012349,-0.012563,-0.008416,2966.60
2019-09-25,0.005652,0.005628,0.002551,0.002370,0.006159,2984.87
2019-09-26,-0.003072,-0.003169,-0.006435,-0.006501,-0.002429,2977.62
2019-09-27,-0.005689,-0.005901,-0.006139,-0.006374,-0.005316,2961.79
2019-09-30,0.004452,0.004384,0.000793,0.000752,0.005048,2976.74
2019-10-01,-0.012535,-0.012610,-0.013112,-0.013223,-0.012258,2940.25
2019-10-02,-0.016124,-0.016138,-0.011593,-0.011622,-0.017903,2887.61
2019-10-03,0.007636,0.007462,0.004945,0.004908,0.007972,2910.63
2019-10-04,0.012663,0.012646,0.006928,0.006903,0.014217,2952.01
2019-10-07,-0.003916,-0.003922,-0.002572,-0.002580,-0.004478,2938.79
2019-10-08,-0.015075,-0.015095,-0.012203,-0.012215,-0.015561,2893.06
2019-10-09,0.008366,0.008121,0.002602,0.002579,0.009104,2919.40
2019-10-10,0.005609,0.005581,0.001782,0.001699,0.006416,2938.13
2019-10-11,0.011399,0.011317,0.012407,0.012265,0.010939,2970.27
2019-10-14,-0.001618,-0.001618,-0.001781,-0.001781,-0.001387,2966.15
2019-10-15,0.009102,0.009097,0.008558,0.008514,0.009956,2995.68
2019-10-16,-0.001892,-0.001939,0.001273,0.001239,-0.002000,2989.69
2019-10-17,0.003690,0.003633,0.005286,0.005226,0.002763,2997.95
2019-10-18,-0.003714,-0.003736,-0.002769,-0.002810,-0.003919,2986.20
2019-10-21,0.006672,0.006646,0.005955,0.005906,0.006872,3006.72
2019-10-22,-0.003284,-0.003313,-0.000518,-0.000549,-0.003569,2995.99
2019-10-23,0.002377,0.002319,0.003058,0.003017,0.002847,3004.52
2019-10-24,0.002351,0.002339,-0.001025,-0.001058,0.001920,3010.29
2019-10-25,0.004071,0.004048,0.003953,0.003911,0.004073,3022.55
2019-10-28,0.005234,0.005233,0.003627,0.003620,0.005581,3039.42
2019-10-29,-0.000574,-0.000583,-0.000548,-0.000565,-0.000832,3036.89
2019-10-30,0.002780,0.002661,-0.001200,-0.001286,0.003253,3046.77
2019-10-31,-0.003480,-0.003593,-0.004344,-0.004432,-0.003023,3037.56
2019-11-01,0.010212,0.010072,0.013004,0.012834,0.009662,3066.91
2019-11-04,0.003762,0.003720,0.006466,0.006431,0.003704,3078.27
2019-11-05,-0.001073,-0.001083,0.000941,0.000916,-0.001186,3074.62
2019-11-06,-0.000325,-0.000401,-0.004803,-0.004881,0.000702,3076.78
2019-11-07,0.002842,0.002488,0.000340,0.000181,0.002730,3085.18
2019-11-08,0.002642,0.002507,0.000841,0.000753,0.002561,3093.08
2019-11-11,-0.001636,-0.001636,-0.002542,-0.002542,-0.001962,3087.01
