,RPI,INDPRO,UNRATE,UEMP5TO14,PAYEMS,USGOOD,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,HOUST,PERMIT,UMCSENT,M1SL,M2SL,M2REAL,TOTRESNS,NONREVSL,DTCOLNVHFNM,DTCTHFNM,CPIAUCSL,CPIAPPSL,CPITRNSL,CUSR0000SAC,CUUR0000SAD,CPIULFSL,CUUR0000SA0L2,PCEPI,DNDGRG3M086SBEA,FGEXPND,FGDEF,MTSDS133FMS,FYGFDPUN,GFDEGDQ188S,GFDEBTN,DGS1MO,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,DGS20,DGS30,IRLTLT01DEM156N,IRLTLT01JPM156N,IRLTLT01GBM156N,IRLTLT01CAM156N,IRLTLT01AUM156N,IRLTLT01FRM156N,NASDAQCOM,AAA,BAA,DEXUSEU,DEXJPUS,DEXUSUK,DEXCAUS,DEXUSAL,VIXCLS,NFCI,DCOILWTICO,FEDFUNDS,CURRCIR,BOGMBASE,WSHOSHO,WSHOTSL,T5YIE,T10YIE,log return gold,log return sp500
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.03,0.03,0.05,0.1199999999999998,0.1499999999999999,0.1899999999999999,0.2300000000000002,0.2099999999999999,0.2400000000000002,0.2200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010545884612414,0.0,0.0,-0.0135210280530495,0.0090198494634314,-0.0124321725547954,0.0055380788664166,-0.0087159180470157,-0.0188762272689317,-0.00985,0.0173363620157198,0.0,0.0,0.0,0.0051860544766046,0.0086169059076013,0.1299999999999999,0.1199999999999998,-0.03720392331362721,0.00849681815947001
2019-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,-0.04,-0.0699999999999998,-0.0899999999999998,-0.09,-0.1100000000000001,-0.0999999999999998,-0.1099999999999998,-0.1200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0077009620047761,0.0,0.0,0.0024473159733557,-0.0031201273362428,0.0086412121522483,0.0007562580712851,-0.006440303290996,-0.0016583751727763,-0.00534,0.0090782746388757,0.0,0.0,0.0,0.0031585444009323,0.0032808268659767,-0.1099999999999998,-0.08,0.005953476708262073,0.008813068626652765
2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,0.0,0.02,0.0,-0.01,-0.0299999999999998,-0.04,-0.07,-0.08,-0.0899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024559365384213,0.0,0.0,-0.0015402041549859,-0.0011955673470822,-0.0055965944757964,0.0049017857659157,-0.0038252216718191,0.0237813585405777,-0.00012,0.0024301348532915,0.0,0.0,0.0,0.001624311870545,0.0085176763131897,0.01,-0.0099999999999997,-0.0034679826951853343,-0.0032644574189415465
2019-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0399999999999998,0.04,0.0,0.01,0.0,0.02,0.01,-0.0100000000000002,-0.0100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0169439066618046,0.0,0.0,-0.0009071118183698,0.0073347720417054,0.0085377730666127,-0.0001504664462664,-0.0032481942039076,0.0224368386358255,0.00492,0.0075993457253886,0.0,0.0,0.0,0.0039989293144468,0.0125926424695492,-0.03,-0.01,0.0017150143078730196,0.009818883705039028
2019-12-06,-0.0046235949315995,-0.0020314424783958,0.0,0.0359525169284156,0.0008370048896537,-0.0020474735148372,-0.0018582431681135,-0.0013314016925427,-0.0012534471433038,-0.0014612256018207,0.0013003903002832,0.0025610979820989,0.000915921837528,0.0026078824298725,0.0010205818201729,0.0007483218132851,0.134639425978885,-0.0618061012474262,0.0254985767685953,0.0153535522129875,0.0046499561318604,0.0017372096019361,0.0626286305031502,0.004167739990498,0.0058875666708111,0.0024498952333935,0.0029079862276493,-0.0056085760775586,0.0097400920739119,0.0045687890158436,-0.0019942491327311,0.0030978322518242,-0.0021540264342618,0.0027168320996171,0.004763447663123,0.0,0.0,195565.73714032,0.0,0.0,0.0,-0.1,-0.06,-0.0699999999999998,-0.03,0.0,0.0299999999999998,0.0499999999999998,0.05,0.06,0.0700000000000002,0.08,0.052936507936508,0.055,0.0657999999999999,0.1049999999999999,0.0499999999999998,0.06,-0.0010322134619293,-0.0500000000000002,-0.06,0.00299035155553,-0.007426797993089,0.0144251714874545,-0.0027122746982068,0.0108840609676501,0.0762564436082988,0.0090999999999999,0.0184117031878781,0.0,0.0048376274313151,0.0329007293085066,0.0030856649051962,0.0050373291745859,0.09,0.0799999999999998,-0.003446675732020843,0.0015683433336750596
2019-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,-0.03,0.0,-0.0199999999999997,-0.01,-0.02,-0.02,-0.0300000000000002,-0.0300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0090102562204936,0.0,0.0,0.0068530475599717,0.0056896546991032,0.0167702978523249,-0.0044610863746537,0.0051068907955945,-0.0754643643589663,0.0077899999999999,0.0152546751611097,0.0,0.0,0.0,0.0060434094707453,0.0098383704011997,0.03,0.01,0.01093495295893554,0.0072497708545746775
2019-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,-0.02,0.0199999999999997,0.0499999999999998,0.07,0.08,0.0999999999999998,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0215276402075783,0.0,0.0,-0.0046838493124264,0.0015544281463917,-0.0237267146982801,-0.0019722376111454,0.0045015686268727,-0.00954661188358,0.0043699999999999,0.0053094533223969,0.0,0.0,0.0,0.0046256813118805,0.0080657247818045,0.0499999999999998,0.07,0.0016181397635710582,0.016407202460667847
2019-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.01,-0.01,-0.0399999999999998,-0.0699999999999998,-0.05,-0.04,-0.04,-0.0299999999999998,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0091080166404271,0.0,0.0,0.0088090457282416,0.0001827151475941,0.0041338189464933,-0.0073924811754667,0.0109511180887705,0.0709626860563266,-0.0044199999999999,0.0217702353430535,0.0,0.0,0.0,0.006882253830625,0.0121758741444999,-0.03,-0.04,0.021728129657899053,0.005819332838454372
2020-01-03,0.0096990239016125,-0.0059514351480052,0.0,-0.0181000416436178,0.0015535210776178,0.0009052145738301,0.0063567953430379,-0.001176240088565,-0.0012550202450505,-0.0010450413742386,0.0016574568330209,0.000612248592045,-0.0003730520790039,-0.0024209189420076,0.0011327595230277,0.0024172117160006,0.0210937830597996,0.0354019270509153,0.0050226122662913,-0.0035781794485973,0.0044662812062412,0.0025413401989027,0.0099019411657588,-0.0015372935859438,-0.0016784987123195,-0.0036981834767537,0.0019198201188972,-0.0031140991025147,-0.0010035312007179,-0.0008296246023302,0.0019365007424507,0.0017598182066738,0.0038153293029941,0.0017528991973829,0.0007690024276447,0.0145609009273766,-55.99099999999999,-19320.72269122,41386.0,0.0092979329184688,0.0009664150128969,-0.04,-0.05,-0.04,0.04,-0.06,-0.06,-0.0899999999999998,-0.09,-0.0799999999999998,-0.0700000000000002,-0.06,-0.01419191919192,-0.04,-0.1072999999999999,-0.1122272727272701,-0.0429999999999999,-0.05,0.0015698337813656,-0.0699999999999998,-0.1099999999999998,-8.949747175615586e-05,-0.0140750219259686,7.639127615344243e-05,-0.0067541894650112,-0.0021519268041725,0.0429938710712978,-0.0129799999999999,0.0198788206750117,0.0,0.0026293804270851,0.0046876678115275,-0.0029987423598303,3.0486528498130383e-05,0.05,0.04,0.026765619838124977,-0.0015969435984732883
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,-0.02,0.03,0.05,0.0399999999999998,0.03,0.03,0.0300000000000002,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0173733176297812,0.0,0.0,-0.0048447968440885,0.0143490320660584,-0.0023708473496769,0.0050699140706788,-0.0086543162390712,-0.1099677205663915,-0.0200299999999999,-0.0652583568767388,0.0,0.0,0.0,0.0050091487306485,0.0080318659778182,-0.02,-0.01,0.006827411850495402,0.00938439550669834
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.03,0.02,-0.03,0.0,0.0,0.01,0.02,0.0100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0226293868845584,0.0,0.0,-0.0023410779645897,0.0060093051638441,-0.0023764816274905,0.0017607660051471,-0.0037735893836394,-0.037311708437357,-0.02173,-0.0079952794710678,0.0,0.0,0.0,0.0028060450625595,0.006335432855554,0.01,-0.01,-0.003635912934655927,0.01949122883380916
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,-0.01,-0.09,-0.08,-0.1199999999999998,-0.1299999999999999,-0.1400000000000001,-0.1600000000000001,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079160586279467,0.0,0.0,-0.0060581585890306,-0.0077459721146553,0.0032183935826202,0.0054920046508467,-0.007736700148321,0.1850725901658445,-0.0138699999999999,-0.0792317641603901,0.0,0.0,0.0,0.0033663065090685,0.007751445691138,-0.0599999999999998,-0.07,0.008979166638931169,-0.010309385220237388
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,-0.01,-0.1,-0.1599999999999999,-0.1799999999999999,-0.1899999999999999,-0.1900000000000001,-0.1899999999999999,-0.1699999999999999,-0.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0177597359198546,0.0,0.0,0.0050660502776661,-0.00743770932523,0.0094419341518726,0.0056133045821558,-0.0184875486632474,0.2577042263796771,0.0016399999999999,-0.0475153254301372,0.0,0.0,0.0,0.0044146081993314,0.0117275872068134,-0.02,-0.03,0.012370248065802336,-0.021454620586498052
2020-02-07,0.0043204441925368,0.0032964085630577,-0.0281708769666961,0.0158553717897937,0.0017152831957663,0.0018079746099104,0.0046098204781603,-0.0001569365979374,0.0,-0.0004183225327683,0.0017004278041437,-0.0013330212915505,-0.0004749949197009,0.0004318165040348,0.0042928217754543,0.0033305609471643,-0.0204479967926038,-0.0271203062191931,0.0119523335238413,0.0029535464001906,0.0032574689862805,0.0027863587249754,0.0067982017141412,0.0025962247984807,-0.0056007146066416,-0.0069699663076256,0.0004745581007963,0.0038707780504658,-0.0081876926634878,-0.0024447006160492,0.005040405838204,0.0001391062426172,0.0022517326857762,0.0007940190694739,-0.0050335676748298,0.0,0.0,-202741.93386693,0.0,0.0,0.0,0.01,0.01,0.03,0.04,0.0799999999999998,0.0899999999999998,0.0899999999999998,0.09,0.08,0.0599999999999998,0.0599999999999998,-0.152363636363636,-0.09,-0.0905,-0.1975358851674697,-0.1749999999999999,-0.1699999999999999,0.0395918125456749,-0.1600000000000001,-0.1600000000000001,-0.0119827141826481,0.0120014266291077,-0.0219906957655719,0.0063339074670862,-0.0029899857826315,-0.1970796045632421,0.0252999999999999,-0.0243340107460285,0.0191699161077201,-0.0016689999445844,0.003450729091444,0.0049297267907402,0.0077618940738712,0.01,0.01,-0.012599478806648357,0.031190202179033122
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,-0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-0.0099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0218867444568644,0.0,0.0,-0.0101887154288968,-0.0003643319103971,0.0100975922516198,-0.0039917206081275,0.005971058194514,-0.1229677523905707,0.0596299999999999,0.0330204855950424,0.0,0.0,0.0,0.0049589793824171,0.0060531945319759,0.0299999999999998,0.0,0.009134799288027295,0.015638665913636274
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.03,-0.06,-0.0799999999999998,-0.0999999999999998,-0.1199999999999998,-0.1200000000000001,-0.1300000000000001,-0.1399999999999999,-0.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0160135845318603,0.0,0.0,0.0014750624966421,0.0177874763317777,-0.0056143196885313,-0.0025691415068292,-0.0130329161050191,0.2219732761660195,0.1006,0.0252409263051558,0.0,0.0,0.0,0.0008663013631533,0.0037051237968839,-0.0399999999999998,-0.0499999999999998,0.03655468326371736,-0.012626118364593708
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1500000000000001,-0.29,-0.4199999999999999,-0.4599999999999999,-0.4800000000000001,-0.45,-0.41,-0.3599999999999999,-0.33,-0.29,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.1113607776916882,0.0,0.0,0.0133603744270436,-0.0329330226227559,-0.0146056045726523,0.0145713859531332,-0.020873767710431,0.8537174914215377,0.14018,-0.1741838434400202,0.0,0.0,0.0,0.0021932694359865,0.009083758988341,-0.27,-0.2000000000000001,-0.03628968398775978,-0.12206227066427999
2020-03-06,-0.0138112009536843,-0.0408110115285653,0.2288415724288475,0.0358659131884966,-0.0092154999173601,-0.0063901028122472,-0.0091083726530847,-0.0046407445540399,-0.0041527776285512,-0.0054541775653618,-0.0096690858837469,-0.0028521419410267,-0.0029398041479282,-0.0055763727586484,-0.0018052583036531,-0.0013133702964864,-0.2017472377127473,-0.07786866940092,-0.1253611823644957,0.0641072967348375,0.0334932769282705,0.0380376528372679,0.1953236960110729,0.0012312622530092,-0.0008667142043652,-0.0055012136510708,-0.0045387319229055,-0.0114025201722869,-0.0321720756479342,-0.0104788712403411,0.0026969661151294,-0.0056687671056634,-0.0038194874005279,-0.0028921128737424,-0.0122898933957271,0.0,0.0,116210.04915655,0.0,0.0,0.0,-0.6599999999999999,-0.8200000000000001,-0.7000000000000002,-0.58,-0.37,-0.3199999999999999,-0.31,-0.3400000000000001,-0.3899999999999999,-0.3699999999999999,-0.3999999999999999,-0.0753636363636359,0.16,-0.1721,-0.475645933014351,-0.1,0.13,0.0009624926149864,0.2400000000000002,0.6800000000000002,0.0284965518929842,-0.026333340015741,0.0179933503442623,0.0006708658147327,0.0211752904022978,0.0446143456918122,0.1633099999999999,-0.0858966739425368,-0.8882077631313297,0.0166163411818622,0.11695607475475,0.0073956986787067,0.0114792555298688,-0.1900000000000001,-0.0999999999999998,0.05469324384678487,0.006124957772197348
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,-0.1699999999999999,-0.0299999999999999,-0.01,0.0,0.0499999999999999,0.12,0.2,0.1999999999999999,0.2199999999999999,0.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0852453471448928,0.0,0.0,-0.0226053851743649,0.0173213405270802,-0.0475380659734881,0.041668134207613,-0.073968838492427,0.3212676466963531,0.16879,-0.260033487458164,0.0,0.0,0.0,0.0052503066308062,0.0081211751141996,-0.6099999999999999,-0.41,-0.09028172034228543,-0.09203466655513814
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,-0.23,-0.33,-0.23,-0.12,-0.1699999999999999,-0.1799999999999999,-0.07,-0.0199999999999999,0.04,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.135129064430826,0.0,0.0,-0.0353172625583394,0.0379995363619132,-0.0549229081679817,0.0262411896985367,-0.0533370869742613,0.1327529468818005,0.14781,-0.487559098552258,0.0,0.0,0.0,0.0284753636102799,0.0456099634323923,-0.22,-0.15,-0.020780551866728558,-0.16227897915289358
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.02,-0.03,-0.0399999999999999,-0.12,-0.1099999999999999,-0.11,-0.2199999999999999,-0.2,-0.26,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0866714214664945,0.0,0.0,0.0346844941756444,-0.028617645986845,0.0512081336466006,-0.0202552814239315,0.0476399933524113,-0.0075999757812583,0.09396,-0.2298394300528081,0.0,0.0,0.0,0.0849429235879206,0.1203059225357012,0.23,0.1899999999999999,0.08029322668040972,0.09769668509447449
2020-04-03,0.114106592980848,-0.1420453497763967,1.2130226398458537,1.3428152714444623,-0.1457935490613131,-0.1208794861990583,-0.1451737218533821,-0.1083081964951695,-0.1204663298241826,-0.0883508593843611,-0.149858358272036,-0.1186692158259639,-0.0687667995586522,-0.152738031481471,-0.0303835352386325,-0.041046534556413,-0.3020021262265295,-0.2238867694829434,-0.2158748584225858,0.1188347301788201,0.0613548035376414,0.0693004899951041,0.3413731757068357,-0.0022667888167688,0.0031437227527426,-0.0062983228746134,-0.0079516785190181,-0.0376621790432682,-0.0621428663223451,-0.0158279163538379,-0.0035113101102757,-0.0115567107346317,-0.0099307718907617,-0.0041612868720708,-0.0096299030114535,0.6026812133921045,-4281.457,-618725.45636163,3319597.0,0.2171334543115008,0.131107359122808,0.08,0.07,0.13,0.0399999999999999,-0.0199999999999999,0.0,-0.0199999999999999,-0.0799999999999999,-0.0999999999999999,-0.04,-0.05,0.0918636363636359,-0.045,-0.1031999999999999,-0.1619480519480519,-0.0299999999999999,0.11,-0.0173847741872688,-0.5899999999999999,-0.1600000000000001,-0.0239762583282195,0.0034150201632696,-0.0107370480009565,0.0040415554711447,-0.0206158864032077,-0.3367774403470678,0.0389799999999999,0.6054308335023459,-2.5649493574615367,0.0330202216248345,0.2212928015933801,0.0951208166164132,0.1148430352528162,0.24,0.1400000000000001,-0.003115411455770989,-0.02100225900709063
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.09,0.1,0.0,-0.01,0.0199999999999999,0.0799999999999999,0.1099999999999999,0.0999999999999998,0.1100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.100621565259594,0.0,0.0,0.0141624585286186,-0.001290798630265,0.0207995197031483,-0.0117443251732644,0.0563711981809371,-0.1161017574892389,-0.0136599999999999,-0.2138427911037328,0.0,0.0,0.0,0.0597374708465334,0.0842203056111987,0.12,0.1499999999999999,0.04320045448164844,0.11423668284765043
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.13,-0.0799999999999999,-0.09,-0.03,-0.0299999999999999,-0.0499999999999999,-0.0699999999999999,-0.0799999999999999,-0.0699999999999998,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0591184111755591,0.0,0.0,-0.0062288375796974,-0.0080589570528193,0.0014406917811261,0.0042153457910844,0.0012592477659588,-0.0882556877038962,-0.05616,-0.2236895518737749,0.0,0.0,0.0,0.050306470916464,0.041624471051838,-0.2299999999999999,-0.2199999999999999,-0.003087784969151741,0.029922541435717598
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0199999999999999,0.0,-0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0,0.0,-0.02,-0.05,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018073834547003,0.0,0.0,-0.0078410069178293,-0.0007443245598572,-0.0135278655315425,0.005120193236965,0.0031411993788628,-0.0599531566050388,-0.07938,-0.1354838318405562,0.0,0.0,0.0,0.0320969408131297,0.0313069769351148,0.0499999999999999,0.1,0.026210303833027915,-0.01324411353679178
2020-05-01,-0.0432664879778421,0.0155792526012232,-0.1144103511777441,0.7397379550839531,0.0198591532473191,0.0363657160641892,0.0713003370564777,0.0198336355288688,0.0186025657536674,0.02181904739464,0.0171003405004057,0.0165933680674648,0.0026579782256295,0.0286123922391645,0.0019770896711737,-0.0238337455918067,0.1043985146216357,0.1498930895746166,0.0069396531105407,1.217442448469697,0.0486350193397413,0.0495362298900694,0.085610974709855,0.0028095611253515,0.0195367272478659,0.0043960211437408,-0.0008987289452484,-0.0243928241055551,-0.0191132743112802,-0.0014007303733993,-0.0002588128174716,-0.0021091990111541,-0.0011257730135509,0.0010010588958033,-0.0022717388564768,0.0,0.0,339029.20741997,0.0,0.0,0.0,0.0,0.0,-0.02,-0.0099999999999999,-0.0199999999999999,-0.01,0.0,0.02,0.04,0.06,0.1,-0.0669999999999999,0.04,-0.0834,-0.1061428571428571,0.0489999999999999,-0.09,-0.0034305032578352,0.0699999999999998,-0.1799999999999997,0.0183525062895277,-0.0063492276786583,0.0140076352512841,0.0002836879451649,0.0073432093113258,0.0344673068115515,-0.09867,0.2096698223286264,0.0,0.0221894363813159,0.0609535977392141,0.0079729222044395,0.015751830203964,-0.0399999999999999,-0.05,-0.01692247599612795,-0.0021279419405155764
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.02,-0.04,-0.04,-0.0299999999999999,0.0,0.0499999999999999,0.08,0.1199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0582769113836043,0.0,0.0,-0.01317976244441,-0.0024383393868436,-0.0058528930360967,-0.0137086253614971,0.0183547992431412,-0.2845499386996435,-0.10083,0.2263837323588355,0.0,0.0,0.0,0.0088221557261505,0.0122059523736304,0.0599999999999999,0.06,0.0013164624329320418,0.0344065977321355
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.0199999999999999,-0.02,-0.04,-0.0499999999999999,-0.07,-0.0699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0117734825338082,0.0,0.0,-0.0035071563406048,0.0072040354598579,-0.0249962128697638,0.0128573199752373,-0.020536504955023,0.1308025117846312,-0.09129,0.1743372123273507,0.0,0.0,0.0,0.0375691428678806,0.0091804267665089,0.01,-0.03,0.023421905650562458,-0.022819666305003317
